Time Date,Wig20,WIG,DAX,NASDAQ,SP500,USD/PLN,EUR/PLN,GBP/PLN,EUR/USD,ZŁOTO,MIEDŹ,ROPA
13:23 24.08.2022,1633.92,53078.48,13204.83,12381.30,4128.73,4.80,4.76,5.65,0.99,1757.70,8032.00,101.26
18:21 24.08.2022,1620.63,52711.92,13220.06,12499.30,4153.65,4.78,4.76,5.64,1.00,1765.10,8043.00,99.38
07:30 25.08.2022,1620.63,52711.92,13220.06,12431.53,4140.77,4.77,4.76,5.64,1.00,1769.30,8032.50,101.78
12:22 25.08.2022,1628.17,52886.54,13236.19,12431.53,4140.77,4.76,4.75,5.63,1.00,1776.25,8121.00,101.54
13:28 25.08.2022,1631.06,52971.25,13280.92,12431.53,4140.77,4.76,4.75,5.64,1.00,1777.55,8124.00,101.32
17:39 25.08.2022,1632.00,53074.42,13275.45,12525.07,4163.69,4.76,4.74,5.62,1.00,1768.25,8126.00,100.80
13:16 26.08.2022,1605.54,52456.09,13211.32,12639.27,4199.12,4.75,4.75,5.62,1.00,1759.10,8280.00,100.97
21:34 26.08.2022,1602.81,52282.33,12971.47,12222.59,4079.56,4.75,4.73,5.57,1.00,1748.95,8138.50,100.94
21:35 26.08.2022,1602.81,52282.33,12971.47,12222.59,4079.56,4.75,4.73,5.57,1.00,1748.95,8138.50,100.94
21:36 26.08.2022,1602.81,52282.33,12971.47,12222.59,4079.56,4.75,4.73,5.57,1.00,1748.95,8138.50,100.94
17:17 27.08.2022,1602.81,52282.33,12971.47,12141.71,4057.66,4.75,4.73,5.59,1.00,1750.80,8138.50,100.84
09:12 29.08.2022,1561.56,52282.33,12831.57,12141.71,4057.66,4.77,4.74,5.57,0.99,1734.90,8138.50,99.78
09:22 29.08.2022,1563.13,51252.30,12824.81,12141.71,4057.66,4.77,4.74,5.56,0.99,1732.65,8138.50,99.68
13:04 29.08.2022,1562.35,51109.66,12813.70,12141.71,4057.66,4.75,4.74,5.56,1.00,1740.35,8138.50,99.45
13:35 29.08.2022,1565.78,51039.42,12807.34,12141.71,4057.66,4.76,4.74,5.55,1.00,1738.90,8138.50,99.31
18:12 29.08.2022,1573.35,51274.10,12892.99,12056.52,4044.59,4.73,4.73,5.54,1.00,1752.60,8138.50,101.78
11:02 30.08.2022,1578.27,51423.38,13074.62,12017.67,4030.61,4.72,4.73,5.54,1.00,1746.55,7926.50,102.61
11:48 30.08.2022,1578.43,51468.15,13110.70,12017.67,4030.61,4.71,4.73,5.53,1.00,1744.45,7899.00,100.81
11:49 30.08.2022,1578.66,51486.75,13110.70,12017.67,4030.61,4.71,4.73,5.53,1.00,1744.45,7899.00,100.81
16:35 30.08.2022,1540.56,50593.08,12978.73,11944.18,4008.75,4.72,4.72,5.50,1.00,1735.35,7872.50,99.06
12:22 31.08.2022,1529.92,50156.66,12869.39,11883.14,3986.16,4.73,4.72,5.50,1.00,1723.75,7812.00,94.61
16:31 31.08.2022,1530.76,50214.68,12925.47,11932.08,3989.73,4.70,4.72,5.47,1.00,1733.45,7779.50,96.65
17:34 31.08.2022,1528.22,50174.09,12870.39,11873.87,3984.01,4.68,4.71,5.45,1.01,1732.05,7793.00,96.24
20:04 31.08.2022,1528.22,50174.09,12834.96,11845.74,3971.07,4.70,4.72,5.46,1.00,1724.70,7801.50,96.14
09:46 01.09.2022,1491.46,49429.03,12678.72,11816.20,3955.00,4.70,4.71,5.45,1.00,1716.40,7703.00,94.88
10:16 01.09.2022,1487.59,49246.26,12711.23,11816.20,3955.00,4.69,4.71,5.44,1.00,1714.25,7667.00,94.56
10:58 01.09.2022,1481.94,49019.06,12613.84,11816.20,3955.00,4.69,4.71,5.44,1.00,1713.40,7633.00,93.13
11:24 01.09.2022,1487.31,49025.75,12650.18,11816.20,3955.00,4.70,4.71,5.44,1.00,1717.30,7665.50,94.05
12:43 01.09.2022,1493.25,49214.84,12659.37,11816.20,3955.00,4.70,4.71,5.44,1.00,1710.85,7629.00,93.34
14:20 01.09.2022,1491.97,49390.56,12701.40,11816.20,3955.00,4.70,4.70,5.44,1.00,1711.35,7665.50,94.20
16:21 01.09.2022,1471.79,48968.31,12624.19,11648.75,3916.30,4.75,4.71,5.46,0.99,1702.20,7589.00,93.42
19:03 01.09.2022,1462.59,48479.34,12630.23,11557.00,3910.28,4.74,4.71,5.47,0.99,1705.75,7561.50,92.69
22:57 01.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.74,4.71,5.47,0.99,1707.35,7579.00,92.09
22:58 01.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.74,4.71,5.47,0.99,1707.35,7579.00,92.09
22:59 01.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.74,4.71,5.46,0.99,1707.40,7579.00,92.08
23:03 01.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.70,5.45,0.99,1707.40,7579.00,92.09
23:04 01.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.70,5.45,0.99,1707.40,7579.00,92.09
23:06 01.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.70,5.45,0.99,1707.60,7579.00,92.17
23:27 01.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.74,4.71,5.46,0.99,1708.80,7579.00,92.22
23:31 01.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.46,0.99,1708.80,7579.00,92.23
23:31 01.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.46,0.99,1708.80,7579.00,92.23
23:37 01.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.74,4.71,5.46,0.99,1708.80,7579.00,92.23
07:47 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1711.15,7579.00,93.82
07:53 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
07:53 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
07:56 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
07:59 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:00 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:00 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:04 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:06 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:06 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:07 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:08 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:09 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:09 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:09 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:09 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:10 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:10 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:11 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:11 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:14 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:14 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:34 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:35 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:35 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:36 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:37 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:38 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:38 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:42 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:43 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:45 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:45 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:46 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.73,4.71,5.45,1.00,1710.90,7579.00,93.77
08:48 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.35,7557.50,93.93
08:58 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.85,7564.50,94.01
08:58 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7566.00,94.04
09:08 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7566.00,94.04
09:09 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7566.00,94.04
09:09 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7566.00,94.04
09:16 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7566.00,94.04
09:16 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7566.00,94.04
09:16 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7566.00,94.04
09:17 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7566.00,94.04
09:18 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7566.00,94.04
09:19 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7566.00,94.04
09:19 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7566.00,94.04
09:20 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7566.00,94.04
09:20 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7566.00,94.04
09:24 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7566.00,94.04
09:24 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7566.00,94.04
09:28 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7566.00,94.04
09:29 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7566.00,94.04
09:32 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7566.00,94.04
09:33 02.09.2022,1462.59,48479.34,12630.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7566.00,94.04
09:34 02.09.2022,1468.85,48750.82,12785.59,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7567.50,94.47
09:36 02.09.2022,1472.17,48611.83,12785.59,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.65,7567.50,94.47
09:37 02.09.2022,1472.17,48611.83,12794.18,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.25,7567.00,94.42
09:37 02.09.2022,1472.07,48611.03,12794.18,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.25,7567.00,94.42
09:38 02.09.2022,1472.07,48611.03,12794.18,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.50,7567.50,94.50
09:58 02.09.2022,1473.32,48725.62,12783.41,11785.13,3966.85,4.71,4.71,5.45,1.00,1715.15,7572.00,94.33
10:20 02.09.2022,1481.64,48707.81,12778.23,11785.13,3966.85,4.72,4.71,5.45,1.00,1713.45,7578.00,94.47
11:22 02.09.2022,1495.05,49308.27,12801.57,11785.13,3966.85,4.72,4.71,5.45,1.00,1715.65,7544.00,94.50
12:34 02.09.2022,1491.67,49276.39,12794.43,11785.13,3966.85,4.71,4.70,5.44,1.00,1716.55,7534.00,94.26
13:19 02.09.2022,1483.63,49195.68,12792.87,11785.13,3966.85,4.71,4.70,5.44,1.00,1715.90,7534.50,94.03
13:49 02.09.2022,1483.82,48992.09,12796.75,11785.13,3966.85,4.71,4.70,5.44,1.00,1716.50,7535.00,94.00
14:41 02.09.2022,1489.00,48932.80,12859.78,11785.13,3966.85,4.69,4.70,5.43,1.00,1722.60,7585.00,94.44
17:00 02.09.2022,1505.86,49629.17,13019.95,11931.27,4015.09,4.68,4.69,5.42,1.00,1729.30,7645.00,94.58
07:44 03.09.2022,1505.75,49671.47,13050.27,11630.86,3924.26,4.74,4.72,5.46,0.99,1723.30,7555.50,93.04
11:10 03.09.2022,1505.75,49671.47,13050.27,11630.86,3924.26,4.74,4.72,5.46,0.99,1723.30,7555.50,93.04
08:22 05.09.2022,1505.75,49671.47,13050.27,11630.86,3924.26,4.77,4.72,5.47,0.99,1722.20,7555.50,95.34
09:56 05.09.2022,1486.22,49305.79,12630.55,11630.86,3924.26,4.76,4.72,5.46,0.99,1720.40,7628.00,95.21
09:57 05.09.2022,1486.22,49305.79,12630.55,11630.86,3924.26,4.76,4.72,5.46,0.99,1720.40,7628.00,95.21
10:33 05.09.2022,1487.51,49144.60,12642.56,11630.86,3924.26,4.75,4.71,5.45,0.99,1723.85,7633.00,95.48
11:42 05.09.2022,1494.08,49193.01,12728.69,11630.86,3924.26,4.77,4.73,5.49,0.99,1723.70,7605.00,95.54
12:29 05.09.2022,1503.15,49569.51,12771.50,11630.86,3924.26,4.76,4.73,5.48,0.99,1725.70,7625.00,95.75
13:16 05.09.2022,1495.53,49448.90,12723.21,11630.86,3924.26,4.77,4.73,5.48,0.99,1725.75,7595.00,95.77
14:00 05.09.2022,1493.95,49411.85,12716.72,11630.86,3924.26,4.77,4.73,5.48,0.99,1724.45,7608.00,96.34
14:00 05.09.2022,1493.95,49411.85,12716.72,11630.86,3924.26,4.77,4.73,5.49,0.99,1724.45,7608.00,96.34
18:46 05.09.2022,1492.06,49380.47,12760.78,11630.86,3924.26,4.75,4.71,5.46,0.99,1722.75,7659.50,95.72
07:05 06.09.2022,1492.06,49380.47,12760.78,11630.86,3924.26,4.74,4.71,5.48,0.99,1726.30,7657.00,95.10
07:18 06.09.2022,1492.06,49380.47,12760.78,11630.86,3924.26,4.74,4.71,5.47,0.99,1726.90,7657.00,95.06
09:52 06.09.2022,1491.31,49549.22,12836.27,11630.86,3924.26,4.72,4.70,5.47,1.00,1726.80,7748.00,95.81
10:16 06.09.2022,1479.82,49285.14,12796.41,11630.86,3924.26,4.73,4.71,5.47,1.00,1726.40,7719.00,95.59
11:18 06.09.2022,1468.31,48846.52,12793.57,11630.86,3924.26,4.74,4.71,5.48,0.99,1722.65,7679.00,93.76
12:24 06.09.2022,1478.11,48924.64,12907.11,11630.86,3924.26,4.74,4.71,5.49,0.99,1722.90,7687.00,92.87
12:26 06.09.2022,1477.73,48941.99,12910.00,11630.86,3924.26,4.74,4.71,5.49,0.99,1723.15,7686.50,92.92
13:12 06.09.2022,1468.47,48793.45,12881.12,11630.86,3924.26,4.74,4.71,5.49,0.99,1723.85,7661.00,92.76
13:28 06.09.2022,1468.67,48797.51,12860.67,11630.86,3924.26,4.74,4.71,5.49,0.99,1723.05,7650.00,93.06
13:44 06.09.2022,1469.79,48793.95,12861.34,11630.86,3924.26,4.74,4.70,5.49,0.99,1723.25,7642.00,92.83
14:41 06.09.2022,1470.53,48836.81,12862.12,11630.86,3924.26,4.74,4.70,5.48,0.99,1723.25,7671.00,92.88
07:19 07.09.2022,1452.86,48373.48,12871.44,11544.91,3908.19,4.78,4.73,5.48,0.99,1705.20,7652.00,91.37
08:25 07.09.2022,1452.86,48373.48,12871.44,11544.91,3908.19,4.77,4.72,5.48,0.99,1707.75,7652.00,91.61
09:08 07.09.2022,,,,,,,,,,,,
09:13 07.09.2022,,,,,,,,,,,,
09:21 07.09.2022,1447.30,48154.70,12768.75,11544.91,3908.19,4.77,4.72,5.48,0.99,1709.50,7578.00,91.59
09:26 07.09.2022,1448.25,48292.35,12779.25,11544.91,3908.19,4.77,4.72,5.48,0.99,1708.65,7585.00,91.87
09:40 07.09.2022,1433.63,48269.13,12736.17,11544.91,3908.19,4.77,4.72,5.48,0.99,1709.75,7595.00,91.49
09:49 07.09.2022,1436.36,48070.29,12786.62,11544.91,3908.19,4.77,4.72,5.48,0.99,1710.95,7611.00,91.81
09:51 07.09.2022,1436.36,48070.29,12786.62,11544.91,3908.19,4.77,4.72,5.48,0.99,1710.95,7616.00,91.81
09:53 07.09.2022,1439.26,48005.07,12798.36,11544.91,3908.19,4.77,4.72,5.48,0.99,1711.70,7619.00,91.87
09:53 07.09.2022,1436.77,47939.38,12798.36,11544.91,3908.19,4.77,4.72,5.48,0.99,1711.70,7619.00,91.87
09:54 07.09.2022,1436.77,47939.38,12798.36,11544.91,3908.19,4.77,4.72,5.48,0.99,1711.70,7619.00,91.87
09:57 07.09.2022,1435.11,47875.22,12787.88,11544.91,3908.19,4.77,4.72,5.48,0.99,1712.05,7621.00,91.84
09:59 07.09.2022,1433.89,47865.49,12787.88,11544.91,3908.19,4.76,4.72,5.47,0.99,1712.35,7616.00,91.68
10:00 07.09.2022,1436.09,47934.29,12787.88,11544.91,3908.19,4.74,4.71,5.46,0.99,1714.15,7630.00,91.96
10:23 07.09.2022,1448.56,48011.48,12828.22,11544.91,3908.19,4.75,4.71,5.47,0.99,1713.65,7655.00,92.17
10:23 07.09.2022,1448.56,48011.48,12828.22,11544.91,3908.19,4.75,4.71,5.47,0.99,1713.65,7655.00,92.13
10:25 07.09.2022,1448.47,48098.56,12828.22,11544.91,3908.19,4.76,4.71,5.47,0.99,1713.35,7650.00,92.13
10:25 07.09.2022,1450.45,48168.70,12828.22,11544.91,3908.19,4.76,4.71,5.47,0.99,1713.35,7650.00,92.07
10:26 07.09.2022,1450.45,48168.70,12828.22,11544.91,3908.19,4.76,4.71,5.47,0.99,1713.35,7650.00,92.07
10:28 07.09.2022,1451.36,48184.36,12824.60,11544.91,3908.19,4.76,4.71,5.47,0.99,1712.75,7643.00,92.09
10:28 07.09.2022,1451.36,48184.36,12824.60,11544.91,3908.19,4.76,4.71,5.47,0.99,1712.75,7643.00,92.09
10:29 07.09.2022,1451.36,48184.36,12824.60,11544.91,3908.19,4.76,4.71,5.47,0.99,1712.75,7643.00,92.09
10:29 07.09.2022,1453.69,48174.23,12824.60,11544.91,3908.19,4.76,4.71,5.47,0.99,1712.75,7643.00,92.09
10:30 07.09.2022,1453.69,48174.23,12824.60,11544.91,3908.19,4.76,4.71,5.47,0.99,1712.75,7643.00,92.09
10:31 07.09.2022,1455.94,48167.30,12837.67,11544.91,3908.19,4.76,4.71,5.47,0.99,1714.00,7650.00,92.17
10:32 07.09.2022,1455.94,48167.30,12837.67,11544.91,3908.19,4.76,4.71,5.47,0.99,1714.00,7650.00,92.47
10:33 07.09.2022,1456.64,48197.82,12837.67,11544.91,3908.19,4.76,4.71,5.47,0.99,1714.25,7653.00,92.47
10:36 07.09.2022,1458.09,48163.74,12837.67,11544.91,3908.19,4.75,4.71,5.47,0.99,1714.25,7653.00,92.47
10:37 07.09.2022,1458.09,48163.74,12836.63,11544.91,3908.19,4.75,4.71,5.47,0.99,1715.30,7658.00,92.64
10:39 07.09.2022,1455.96,48183.59,12836.63,11544.91,3908.19,4.75,4.71,5.47,0.99,1715.35,7658.00,92.47
10:40 07.09.2022,1455.96,48183.59,12836.63,11544.91,3908.19,4.75,4.71,5.47,0.99,1715.35,7658.00,92.47
10:48 07.09.2022,1457.82,48422.78,12822.21,11544.91,3908.19,4.75,4.71,5.47,0.99,1715.00,7638.00,92.41
10:49 07.09.2022,1460.22,48462.37,12822.21,11544.91,3908.19,4.75,4.71,5.46,0.99,1715.70,7650.00,92.42
10:56 07.09.2022,1460.44,48453.72,12848.01,11544.91,3908.19,4.75,4.71,5.46,0.99,1715.80,7650.00,92.51
11:00 07.09.2022,1460.52,48410.34,12848.01,11544.91,3908.19,4.75,4.71,5.46,0.99,1715.35,7643.00,92.29
11:01 07.09.2022,1458.60,48436.08,12856.90,11544.91,3908.19,4.75,4.71,5.46,0.99,1715.35,7643.00,92.33
11:08 07.09.2022,1451.64,48580.76,12817.51,11544.91,3908.19,4.75,4.71,5.46,0.99,1716.20,7655.00,93.29
11:09 07.09.2022,1451.54,48490.60,12817.51,11544.91,3908.19,4.75,4.71,5.46,0.99,1716.20,7655.00,93.29
11:10 07.09.2022,1451.54,48490.60,12817.51,11544.91,3908.19,4.75,4.71,5.46,0.99,1716.20,7655.00,93.29
11:18 07.09.2022,1452.93,48472.66,12807.99,11544.91,3908.19,4.76,4.71,5.46,0.99,1715.60,7647.50,93.10
11:20 07.09.2022,1453.59,48431.79,12807.99,11544.91,3908.19,4.76,4.71,5.46,0.99,1716.35,7653.50,93.36
11:22 07.09.2022,1452.42,48382.04,12811.48,11544.91,3908.19,4.76,4.71,5.46,0.99,1716.70,7657.00,93.30
12:09 07.09.2022,1463.08,48595.50,12816.25,11544.91,3908.19,4.76,4.71,5.46,0.99,1716.85,7677.00,93.22
12:12 07.09.2022,1457.96,48588.90,12808.27,11544.91,3908.19,4.76,4.71,5.46,0.99,1716.15,7669.00,93.26
12:14 07.09.2022,1458.26,48652.78,12808.27,11544.91,3908.19,4.76,4.71,5.47,0.99,1716.15,7669.00,93.26
12:14 07.09.2022,1458.26,48652.78,12808.27,11544.91,3908.19,4.76,4.71,5.47,0.99,1716.15,7669.00,93.29
12:15 07.09.2022,1458.56,48689.91,12808.27,11544.91,3908.19,4.76,4.71,5.47,0.99,1716.35,7660.00,93.29
12:18 07.09.2022,1459.42,48720.97,12806.31,11544.91,3908.19,4.76,4.71,5.47,0.99,1716.10,7664.00,93.34
12:20 07.09.2022,1456.68,48720.05,12806.31,11544.91,3908.19,4.76,4.71,5.47,0.99,1716.05,7668.00,93.38
12:20 07.09.2022,1456.68,48720.05,12806.31,11544.91,3908.19,4.76,4.71,5.47,0.99,1716.05,7668.00,93.38
12:21 07.09.2022,1456.68,48720.05,12806.31,11544.91,3908.19,4.76,4.71,5.47,0.99,1716.05,7668.00,93.38
12:23 07.09.2022,1457.74,48675.89,12805.11,11544.91,3908.19,4.76,4.71,5.47,0.99,1716.00,7665.00,93.44
12:24 07.09.2022,1457.74,48675.89,12805.11,11544.91,3908.19,4.76,4.71,5.47,0.99,1715.70,7665.00,93.41
12:25 07.09.2022,1459.23,48645.43,12805.11,11544.91,3908.19,4.76,4.71,5.47,0.99,1715.70,7665.00,93.41
12:29 07.09.2022,1460.41,48570.44,12800.07,11544.91,3908.19,4.76,4.71,5.47,0.99,1715.95,7662.00,93.41
12:30 07.09.2022,1460.62,48584.29,12800.07,11544.91,3908.19,4.76,4.71,5.47,0.99,1715.95,7662.00,93.41
12:31 07.09.2022,1460.62,48584.29,12800.07,11544.91,3908.19,4.76,4.71,5.46,0.99,1715.55,7662.00,93.38
12:35 07.09.2022,1460.80,48609.35,12811.82,11544.91,3908.19,4.76,4.71,5.46,0.99,1715.85,7658.00,93.41
12:38 07.09.2022,1460.72,48568.96,12829.35,11544.91,3908.19,4.76,4.71,5.46,0.99,1714.70,7658.50,93.38
12:39 07.09.2022,1460.72,48568.96,12829.35,11544.91,3908.19,4.76,4.71,5.46,0.99,1714.70,7658.50,93.38
12:39 07.09.2022,1461.07,48582.30,12829.35,11544.91,3908.19,4.76,4.71,5.46,0.99,1714.70,7658.50,93.38
12:40 07.09.2022,1461.07,48582.30,12829.35,11544.91,3908.19,4.76,4.71,5.46,0.99,1714.70,7655.00,93.35
12:43 07.09.2022,1460.99,48621.83,12818.34,11544.91,3908.19,4.76,4.71,5.46,0.99,1714.75,7660.00,93.43
12:50 07.09.2022,1459.72,48642.89,12819.04,11544.91,3908.19,4.76,4.71,5.45,0.99,1714.85,7655.00,93.44
12:51 07.09.2022,1460.18,48644.97,12810.57,11544.91,3908.19,4.76,4.71,5.45,0.99,1714.85,7655.00,93.44
12:52 07.09.2022,1460.18,48644.97,12810.57,11544.91,3908.19,4.76,4.71,5.45,0.99,1713.75,7653.00,93.53
12:53 07.09.2022,1460.18,48644.97,12810.57,11544.91,3908.19,4.76,4.71,5.45,0.99,1713.75,7653.00,93.53
12:54 07.09.2022,1462.20,48643.67,12810.57,11544.91,3908.19,4.76,4.71,5.45,0.99,1714.40,7659.00,93.65
12:56 07.09.2022,1462.92,48659.19,12810.57,11544.91,3908.19,4.76,4.71,5.45,0.99,1713.95,7659.00,93.65
13:00 07.09.2022,1461.03,48640.50,12816.90,11544.91,3908.19,4.76,4.71,5.46,0.99,1714.60,7658.00,93.59
